"<li><strong>How many member Indian military contingent was participated victory day parade in Russia? </strong><br/>
1) 65<br/>
2) 80<br/>
3) 45<br/>
4) 75<br/>
5) 55<br/>
","-<strong>4) 75 </strong><br/>
<strong>Explanation:</strong><br/>
A Tri-Service 75- Member Indian Military Contingent along with contingents of Russian Armed Forces and 17 other countries participated in the Victory Parade. The Indian marching contingent was led by a major rank officer of the gallant Sikh Light Infantry Regiment. The Regiment had fought with valour in World War II and has a proud distinction of earning four Battle Honours and two Military Cross, among other gallantry awards.<br/>
</div></div><br/></li>"
"<li><strong>Name the bank which launched digital wallet named “Yuva Pay” in partnership with UDMA Technologies Pvt Ltd. </strong><br/>
1) RBL bank<br/>
2) IDBI bank<br/>
3) HDFC bank<br/>
4) ICICI bank<br/>
5) Yes bank<br/>
","-<strong>5) Yes bank </strong><br/>
<strong>Explanation:</strong><br/>
Yes Bank launches a digital wallet solution(app)‘Yuva Pay’ in partnership with UDMA Technologies Pvt Ltd to enable contactless payments for its customers. The wallet is issued under minimum Know Your Client (KYC) regulations. The solution aims to help the low income group to access the digital and contactless transactions, which will enable broad access to secure electronic payment services.<br/>
</div></div><br/></li>"
"<li><strong>J&amp;K lieutenant governor GC Murmu has launched two loan schemes in J&amp;K bank recently. Who is the CMD of J&amp;K bank? </strong><br/>
1) Rana Kapoor<br/>
2) R K Chhibber<br/>
3) Shyam Srinivasan<br/>
4) Ashok Kumar Pradhan<br/>
5) Mahabaleswar MS<br/>
","-<strong>2) R K Chhibber </strong><br/>
<strong>Explanation:</strong><br/>
Girish Chandra Murmu, the lieutenant governor of the Union Territory (UT) of Jammu and Kashmir (J&amp;K), has rolled out 2 customized loan schemes of J&amp;K Bank namely ‘J&amp;K Bank Business Support Loan Scheme 2019-20’ and ‘J&amp;K Bank Business Support Loan Scheme 2019-20 for Hotels and Guest Houses’ with the aim to overcome business challenges that have stemmed up due to the prevailing conditions.About Jammu &amp; Kashmir Bank: Chairman and Managing Director (CMD)- R K Chhibber.<br/>
</div></div><br/></li>"
"<li><strong>What will be India’s per capita income during FY20-21 as per SBI report? </strong><br/>
1) 1.53 lakh<br/>
2) 1.49 lakh<br/>
3) 1.43 lakhs<br/>
4) 1.21 lakh<br/>
5) 1.34 lakh<br/>
","-<strong>3) 1.43 lakhs </strong><br/>
<strong>Explanation:</strong><br/>
As per the report by the economic wing of State Bank of India (SBI), Covid-19 pandemic is likely to bring down India’s per capita income(PCI) by 5.4% in the financial year 2020-21 (FY21) to Rs 1.43 lakh from Rs 1.52 lakh in FY20. Delhi, Chandigarh, and Gujarat will be the worst hit with PCI falling 15.4%, 13.9% and 11.6% respectively in FY21 among states.<br/>
</div></div><br/></li>"
"<li><strong>Who chairs the 9-member working group committee formed by Hyderabad based IRDAI to suggest insurance products covering drones? </strong><br/>
1) Diptanshookumar<br/>
2) Anjan Dey<br/>
3) Arthi Mathur<br/>
4) Mukesh Kewalramani<br/>
5) S Vishwanathan<br/>
","-<strong>2) Anjan Dey </strong><br/>
<strong>Explanation:</strong><br/>
India’s insurance regulator, the Insurance Regulatory and Development Authority of India (IRDAI) has formulated a 9-member working group(WG) headed by Anjan Dey, general manager of the New India Assurance, to suggest insurance products covering various risks involved in the use of Remotely Piloted Aircraft System(RAPS)/ Drones.<br/>
</div></div><br/></li>"
"<li><strong>Name the person who heads the committee formed by National Green Tribunal (NGT)to investigate the blowout at Assam’s Baghjan oil well. </strong><br/>
1) VK Paul<br/>
2) SC Mishra<br/>
3) AB Pandey<br/>
4) BP Katakey<br/>
5) Ajay Tyagi<br/>
","-<strong>4) BP Katakey </strong><br/>
<strong>Explanation:</strong><br/>
The National Green Tribunal (NGT) formed a high-level committee headed by Justice BP Katakey, former High Court judge of Gauhati, to investigate the blowout at Assam’s Baghjan oil well of Oil India Limited(OIL) on 27th May 2020.<br/>
</div></div><br/></li>"
"<li><strong>K. SanjitaChanu who is in news recently is associated with which sports? </strong><br/>
1) Archery<br/>
2) Weightlifting<br/>
3) Shooting<br/>
4) Wrestling<br/>
5) Cricket<br/>
","-<strong>2) Weightlifting </strong><br/>
<strong>Explanation:</strong><br/>
Indian Weightlifting Federation(IWLF) Secretary Sahdev Yadav informed that 2 times Commonwealth Games Gold Medalist, Weightlifter K. SanjitaChanu will get the Arjuna award for 2018. This comes after the International Weightlifting Federation(IWF) cleared her doping charges.<br/>
</div></div><br/></li>"
"<li><strong>What is India’s rank in terms of money parked by its citizens and enterprises with Swiss banks at the end of the year 2019? </strong><br/>
1) 73rd<br/>
2) 51st<br/>
3) 77th<br/>
4) 112th<br/>
5) 86th<br/>
","-<strong>3) 77th </strong><br/>
<strong><strong>Explanation:<br/>
</strong></strong><span style=""font-weight: 400;"">According to the ‘Annual banking statistics, 2019’ released by Switzerland’s central bank Swiss National Bank (SNB), India is at the 77th position in terms of money parked by its citizens and enterprises with Swiss banks at the end of the year 2019, compared to 74th the previous year i.e 2018. Indians account for only 0.06 % of the money deposited by foreigners in Swiss banks. While, Britain holds the first place in this list with a share of 27 % of the total deposits.</span><p></p>
<table>
<tbody>
<tr>
<td><strong>Rank</strong></td>
<td><strong>Country Name</strong></td>
</tr>
<tr>
<td><span style=""font-weight: 400;"">77</span></td>
<td><span style=""font-weight: 400;"">India</span></td>
</tr>
<tr>
<td><span style=""font-weight: 400;"">1</span></td>
<td><span style=""font-weight: 400;"">United Kingdom (UK)</span></td>
</tr>
<tr>
<td><span style=""font-weight: 400;"">2</span></td>
<td><span style=""font-weight: 400;"">United States (US)</span></td>
</tr>
<tr>
<td><span style=""font-weight: 400;"">3</span></td>
<td><span style=""font-weight: 400;"">West Indies</span></td>
</tr>
</tbody>
</table>
<p></p></div></div><br/></li>"
"<li><strong>Which country is going to host FIFA 2023 Women’s World Cup Football tournament? </strong><br/>
1) Australia<br/>
2) New Zealand<br/>
3) Ireland<br/>
4) Both 1) and 2)<br/>
5) Both 2) and 3)<br/>
","-<strong>4) Both 1) and 2) </strong><br/>
<strong>Explanation:</strong><br/>
FIFA(Fédération Internationale de Football Association) Council voted over a video conference and handed the right to host the 2023 Women’s World Cup Football tournament, the first 32-team women’s championship to Australia and New Zealand. This is the first Women’s World Cup to be hosted in the Asia-Pacific Region.<br/>
</div></div><br/></li>"
"<li><strong>Who become the 1st Indian to participate in USD 150,000 Chessable Masters tournament? </strong><br/>
1) Santhosh Vidit<br/>
2) B Adhiban<br/>
3) Prithu Gupta<br/>
4) P. Harikrishna<br/>
5) Krishnan Sasikiran<br/>
","-<strong>4) P. Harikrishna </strong><br/>
<strong>Explanation:</strong><br/>
Grandmaster P. Harikrishna debuted the Magnus Carlsen Chess(MCC) Tour 2020 by joining the players in the USD 150,000 Chessable Masters. He is the 1st Indian in the tour. Harikrishna exited from the Chessable Masters with a final-round defeat to Alexander Grischuk.<br/>
</div></div><br/></li>"
"<li><strong>Parvez Jamasji who passed away recently is a renowned _____. </strong><br/>
1) Actor<br/>
2) Army Personnel<br/>
3) Painter<br/>
4) Architect<br/>
5) Minimalist<br/>
","-<strong>2) Army Personnel </strong><br/>
<strong>Explanation:</strong><br/>
The Vir Chakra Awardee Sqn Ldr Parvez Jamasji (retd.), who was a 1971 Indo-Pak war hero died at 77, after a brief illness on 26th June 2020 in Mumbai.Jamasji is a resident of the Parsi Colony in Dadar. He started his service in 1965 and retired in 1985.<br/>
</div></div><br/></li>"
"<li><strong>When was the International Day in Support of Victims of Torture observed annually? </strong><br/>
1) June 24<br/>
2) June 25<br/>
3) June 26<br/>
4) June 27<br/>
5) June 28<br/>
","-<strong>3) June 26 </strong><br/>
<strong>Explanation:</strong><br/>
United Nations(UN) International Day in Support of Victims of Torture is observed annually on June 26 to raise awareness about the crime of torture. The day aims to honour, support the victims and survivors worldwide. The day intends to totally eradicate the torture.<br/>
</div></div><br/></li>"
"<li><strong>International Day Against Drug Abuse and Illicit Trafficking is observed annually on June 26. What is 2020’s theme for the day? </strong><br/>
1) “Better Knowledge for better care”<br/>
2) “Against drug abuse”<br/>
3) “Health for Justice. Justice for Health”<br/>
4) “Justice for Children”<br/>
5) “Listen First – Listening to children and youth”<br/>
","-<strong>1) “Better Knowledge for better care” </strong><br/>
<strong>Explanation:</strong><br/>
United Nations International Day Against Drug Abuse and Illicit Trafficking is observed annually on June 26th to create awareness to the general public on the global problems caused due to drug abuse and illicit trafficking. The theme of 2020 International Day Against Drug Abuse and Illicit Trafficking is “Better Knowledge for better care” to educate the need for understanding about global drug problems.<br/>
</div></div><br/></li>"
"<li><strong>The Narsapur Urban Forest Park was located in which state? </strong><br/>
1) Tamil Nadu<br/>
2) Karnataka<br/>
3) Kerala<br/>
4) Odisha<br/>
5) Telangana<br/>
","-<strong>5) Telangana </strong><br/>
<strong>Explanation:</strong><br/>
Telangana Chief Minister K Chandrashekhar Rao on Thursday launched the phase-VI of ‘Haritha Haram’ programme aimed at increasing greenery in the state. As part of the programme, the Chief Minister planted a sampling of black plum (neredu) in the Narsapur forest area of Medak district. Also, he inaugurated the Narsapur Urban Forest Park, which was developed in 636 acres. The state government is targeting to plant about 30 crore saplings across the state and arrangements are in place.<br/>
</div></div><br/></li>"
"<li><strong>The government of India set a target to produce 15 million metric tonnes (MMT) of CBG from 5000 plants by __________. </strong><br/>
1) 2021<br/>
2) 2025<br/>
3) 2024<br/>
4) 2023<br/>
5) 2022<br/>
","-<strong>4) 2023 </strong><br/>
<strong>Explanation:</strong><br/>
The Government of India launched the ‘SATAT’ (Sustainable Alternative Towards Affordable Transportation) scheme on CBG on 1st October 2018, with a target to produce 15 million metric tonnes(MMT) of CBG from 5000 plants by 2023.<br/>
</div></div><br/></li>"
"<li><strong>Sahyadri tiger reserve is located in which state? </strong><br/>
1) Odisha<br/>
2) West Bengal<br/>
3) Gujarat<br/>
4) Maharashtra<br/>
5) Tamil Nadu<br/>
","-<strong>4) Maharashtra </strong><br/>
<strong>Explanation:</strong><br/>
Maharashtra forest department declared the 29.53 square kilometre Tillari forest area in Dodamarg and Sawantwadi range in coastal Sindhudurg district as a conservation reserve area. The Tilari ecosystem breeds tiger population and serves as the source population for the Sahyadri tiger reserve.<br/>
</div></div><br/></li>"
"<li><strong>What is the constituency of Union women and child development minister Smriti Irani? </strong><br/>
1) Amethi<br/>
2) Chandni Chowk<br/>
3) North Karnataka<br/>
4) Monera<br/>
5) Lucknow<br/>
","-<strong>1) Amethi </strong><br/>
<strong>Explanation:</strong><br/>
Ministry of Women and Child Development: Cabinet Minister– Smriti Zubin Irani (Constituency – Amethi, Uttar Pradesh).<br/>
</div></div><br/></li>"
"<li><strong>What is the capital of Myanmar? </strong><br/>
1) Kathmandu<br/>
2) Bangkok<br/>
3) Sri Jayawardenepura Kotte<br/>
4) Dhaka<br/>
5) Naypyitaw<br/>
","-<strong>5) Naypyitaw </strong><br/>
<strong>Explanation:</strong><br/>
On June 25, 2020 Defence Minister Rajnath Singh held a meeting with Myanmar’s Military Chief, Senior General Min Aung Hlaing.About Myanmar: Capital– Naypyitaw; Currency– Burmese kyat.<br/>
</div></div><br/></li>"
"<li><strong>The 1st online edition of Cannes Film Market 2020 was launched recently. Which organization manage Indian pavilion at Cannes on behalf of I&amp;B ministry since 2014? </strong><br/>
1) Federation of Indian Chambers of Commerce &amp; Industry (FICCI)<br/>
2) Electronic Component Industries Association (ELCINA)<br/>
3) National Association of Software and Services Companies (NASSCOM)<br/>
4) Confederation of Indian Industry (CII)<br/>
5) Associated Chambers of Commerce and Industry of India (ASSOCHAM)<br/>
","-<strong>1) Federation of Indian Chambers of Commerce &amp; Industry (FICCI) </strong><br/>
<strong>Explanation:</strong><br/>
Cannes Film Festival launched the 5 days long first online edition of Marché du Film 2020 (Cannes Film Market) which will continue till June 26, 2020.The e-inauguration of the Virtual India Pavilion at Cannes Film Market 2020 was done by Minister of Information &amp; Broadcasting Prakash Javadekar.Federation of Indian Chambers of Commerce and Industry (FICCI) has been managing the Indian Pavilion on behalf of the Ministry since 2014 at Cannes.<br/>
</div></div><br/></li>"
"<li><strong>What is the amount that was allocated by central government from PM-CARES fund for ventilator supply &amp; migrant labors welfare? </strong><br/>
1) 1000 Cr<br/>
2) 500 Cr<br/>
3) 3000 Cr<br/>
4) 250 Cr<br/>
5) 2000 Cr<br/>
","-<strong>3) 3000 Cr </strong><br/>
<strong>Explanation:</strong><br/>
The Central Government is all set to allocate Rs 3,000 crore from the Prime Minister’s Citizen Assistance and Relief in Emergency Situations Fund (PM CARES) Fund for supply of ventilators and for the welfare of migrant laborers.Centre will be spent Rs 2,000 crore in the procurement of 50,000 Made-in-India ventilators to Government-run COVID hospitals in all States/Union Territories (UTs).On the other hand, Rs 1,000 crore has already been released to States/UTs for the welfare of migrant laborers.<br/>
</div></div><br/></li>"
"<li><strong>Name the Union Food processing Industries minister who has launched Inaugural Session of Food Processing Sector Edition of the Exclusive Investment Forum hosted by Invest India. </strong><br/>
1) Renuka Singh<br/>
2) Arjun Munda<br/>
3) Harsimrat Kaur Badal<br/>
4) Anurag Thakur<br/>
5) None of these<br/>
","-<strong>3) Harsimrat Kaur Badal </strong><br/>
<strong>Explanation:</strong><br/>
The Union Minister of Food Processing Industries (FPI) Harsimrat Kaur Badal has launched the Food Processing Edition of the Exclusive Investment Forum (Webinar) hosted by Invest India. The Forum, aims to conduct detailed interaction between leading global companies in the food processing sector and policy makers of the central and 6 State Governments (Andhra Pradesh, Assam, Madhya Pradesh, Punjab, Telangana, Uttar Pradesh).<br/>
</div></div><br/></li>"
"<li><strong>How many district level Khelo India centers will be established by Sports ministry to engage the former champions in sports training? </strong><br/>
1) 250<br/>
2) 1000<br/>
3) 500<br/>
4) 750<br/>
5) 450<br/>
","-<strong>2) 1000 </strong><br/>
<strong>Explanation:</strong><br/>
The Ministry of Sports, government of India has decided to establish around 1000 district level Khelo India centers (KIC) all over the nation to engage the former champions in sports training and to ensure a source of income for them in the sports.<br/>
</div></div><br/></li>"
"<li><strong>Ministry of Information &amp; Broadcasting has unveiled the booklet and poster of the 51st International Film Festival of India (IFFI), to take place in Goa. Who is the present I&amp;B minister? </strong><br/>
1) Smriti Irani<br/>
2) Harsh Vardhan<br/>
3) Prakash Javadekar<br/>
4) Hardeep Singh Puri<br/>
5) Narendra Singh Tomar<br/>
","-<strong>3) Prakash Javadekar </strong><br/>
<strong>Explanation:</strong><br/>
The Minister of Information &amp; Broadcasting Prakash Javadekarunveiled the booklet and poster of the 51st International Film Festival of India (IFFI), which is scheduled to take place from November 20 to 28, 2020 in Goa.<br/>
</div></div><br/></li>"
"<li><strong>The Central government has approved 412.19 Cr for FY21 to which state for the implementation of Jal Jeevan Mission? </strong><br/>
1) Goa<br/>
2) West Bengal<br/>
3) Assam<br/>
4) Telangana<br/>
5) Tripura<br/>
","-<strong>4) Telangana </strong><br/>
<strong>Explanation:</strong><br/>
The Union government has allocated Rs 412.19 Crore for the effective implementation of JJM in Telangana for FY 2020-21. The funding has been increased in comparison in FY19-20 when it was Rs 259.14 Cr. Thus, with an opening balance of Rs 30.89 Crore along with this year’s allocation, Telangana has assured availability of Rs 443.29 Crore under JJM as Central funds.Centre is hopeful that the state will provide 100% tap connections to all rural households in the year 2020-21 itself and become the first State to achieve the feat of ‘Har Ghar Jal Rajya’.<br/>
</div></div><br/></li>"
"<li><strong>The Karnataka Bank has launched a new product ‘KBL Micro Mitra’ for MSMEs recently. Who is the MD&amp;CEO of Karnataka Bank? </strong><br/>
1) Mahabaleshwara M S<br/>
2) S.S. Mallikarjuna Rao<br/>
3) PolaliJayarama<br/>
4) Rakesh Makhija<br/>
5) Ajay Kumar<br/>
","-<strong>1) Mahabaleshwara M S </strong><br/>
<strong>Explanation:</strong><br/>
Karnataka Bank launched a new product ‘KBL Micro Mitra’ for Micro, Small and Medium Enterprises(MSMEs). This product will provide financial assistance up to Rs 10 lakhs to the Micro manufacturing and service enterprises for working capital or for investment purposes.About Karnataka Bank: Managing Director &amp; Chief Executive Officer– Mahabaleshwara M S.<br/>
</div></div><br/></li>"
"<li><strong>RBI has extended special liquidity windowfor ________ to YES bank for 3 months in June 2020. </strong><br/>
1) 10000 cr<br/>
2) 30000 cr<br/>
3) 75000 cr<br/>
4) 25000 cr<br/>
5) 50000 cr<br/>
","-<strong>5) 50000 cr </strong><br/>
<strong>Explanation:</strong><br/>
The Reserve Bank of India(RBI) extended a special liquidity window for Rs 50,000 crores to Yes Bank for three months, to help private lenders cover for shortfall in deposits.The Yes bank was first provided with a special liquidity window for 3 months in March, which ended in June. The bank has requested for the same facility for one year, against which the RBI has extended for another 3 months.<br/>
</div></div><br/></li>"
"<li><strong>What will be the contraction in India’s GDP in 2020 as per estimation of Moody’s? </strong><br/>
1) 4%<br/>
2) 4.4%<br/>
3) 3.1%<br/>
4) 5%<br/>
5) 2.9%<br/>
","-<strong>3) 3.1% </strong><br/>
<strong>Explanation:</strong><br/>
According to the Moody’s Global Macro Outlook report for June 2020, there will be a contraction of 3.1 % in India’s gross domestic product (GDP) in 2020 &amp; expects a change in geographical conditions in Asia due to tensions at the border between India and China.<br/>
</div></div><br/></li>"
"<li><strong>Which is the only G20 country that will record growth in economy in 2020, as per Moody’s? </strong><br/>
1) South Korea<br/>
2) Japan<br/>
3) Saudi Arabia<br/>
4) India<br/>
5) China<br/>
","-<strong>5) China </strong><br/>
<strong>Explanation:</strong><br/>
On a larger scale, in this report, it has been said about the economy of the G20 (Group of 20) countries for 2020 that a contraction of 4.6 % will be seen. But, in 2021, these economies will grow at a rate of 5.2 %. China will be the only G-20 country to record growth in 2020 with a growth rate of 1 % and 7.1 % in 2021 thereafter.<br/>
</div></div><br/></li>"
"<li><strong>The last Satellite of BeiDou Navigation Satellite System (BDS) was launched recently. The BDS belongs to which country? </strong><br/>
1) Japan<br/>
2) China<br/>
3) Tibet<br/>
4) South Korea<br/>
5) Thailand<br/>
","-<strong>2) China </strong><br/>
<strong>Explanation:</strong><br/>
China has successfully launched the last Satellite of its BeiDou Navigation Satellite System (BDS), which is a rival for the Global Positioning System (GPS) of the US, to become a major space power. The satellite was launched from the Xichang Satellite Launch center in Sichuan Province.<br/>
</div></div><br/></li>"
"<li><strong>Which IIT have created a chip named ‘Dhruva’ that can be mounted in smartphones and navigation devices to find places and routes within the country? </strong><br/>
1) IIT Madras<br/>
2) IIT Delhi<br/>
3) IIT Bombay<br/>
4) IIT Gandhinagar<br/>
5) IIT Kharagpur<br/>
","-<strong>3) IIT Bombay </strong><br/>
<strong>Explanation:</strong><br/>
Navigation is an essential feature in the era of smart devices and IoT (Internet of things), which we use in various personal and commercial applications. Navigation technology enables the nation to manage its territory, protect its borders and manage disaster response. Keeping these requirements in mind, researchers at IIT (Indian Institute of Technology) Bombay led by Rajesh Zele from the Department of Electrical Engineering have created a chip named ‘Dhruva’ that can be mounted in smartphones and navigation devices to find places and routes within the country.<br/>
</div></div><br/></li>"
"<li><strong>Pournima Zanane who passed away recently is associated with which sport? </strong><br/>
1) Shooting<br/>
2) Wrestling<br/>
3) Rowing<br/>
4) Archery<br/>
5) Weightlifting<br/>
","-<strong>1) Shooting </strong><br/>
<strong>Explanation:</strong><br/>
Former Indian Air Rifle Shooter Pournima Zanane, an International Shooting Sport Federation(ISSF)-licensed coach who suffered from cancer for the past 2 years passed away at the age of 42 in Pune, Maharashtra. She was born in Nanded, Maharashtra.<br/>
</div></div><br/></li>"
"<li><strong>Vishwa Bandhu Gupta (popularly known as Balloon man) who passed away in June 2020 is a renowned _______. </strong><br/>
1) Politician<br/>
2) Journalist<br/>
3) Doctor<br/>
4) Both 1) and 2)<br/>
5) Both 1) and 3)<br/>
","-<strong>4) Both 1) and 2) </strong><br/>
<strong>Explanation:</strong><br/>
Former MP and a veteran journalist Vishwa Bandhu Gupta, who was nicknamed as Balloon Man around the age of 93 he passed away in Delhi. He was born in Bhingar, Bombay Province, British India.<br/>
</div></div><br/></li>"
"<li><strong>When was International Olympic Day 2020 celebrated annually? </strong><br/>
1) August 21<br/>
2) July 19<br/>
3) May 16<br/>
4) April 18<br/>
5) June 23<br/>
","-<strong>5) June 23 </strong><br/>
<strong>Explanation:</strong><br/>
23rd June is marked as the International Olympic Day and observed all over the world by the Olympians, athletes and fans who participate in the sports activities. The first Olympic Day was hosted by the National Olympic Committees(NOC) of Austria, Belgium, Canada, Great Britain, Greece, Portugal, Switzerland, Uruguay, and Venezuela in their respective countries on June 23, 1948. Note: Due to pandemic the events of 2020 Olympic day will be conducted as an online event.<br/>
</div></div><br/></li>"
"<li><strong>The International Widows day was observed every year on June 23. The Day was 1st observed in which year? </strong><br/>
1) 2009<br/>
2) 2019<br/>
3) 2017<br/>
4) 2011<br/>
5) 2015<br/>
","-<strong>4) 2011 </strong><br/>
<strong>Explanation:</strong><br/>
United Nations(UN) International Widows Day is observed annually on June 23 to raise awareness about the human rights violation experienced by widows in many countries following the death of their spouses.The day was initiated by Loomba Foundation, a Non-Governmental Organization(NGO), London on 26 May 2005.1st International Widows Day was observed in 2011.<br/>
</div></div><br/></li>"
"<li><strong>The United Nations Public Service Day was observed annually on ________. </strong><br/>
1) June 22<br/>
2) June 24<br/>
3) June 23<br/>
4) June 21<br/>
5) June 20<br/>
","-<strong>3) June 23 </strong><br/>
<strong>Explanation:</strong><br/>
United Nations Public Service Day is observed annually on June 23 to highlight the contribution of people associated with public service to the community. The day aims to acknowledge their role in the development process, to recognize their work and to encourage young people to pursue careers in the public sector.<br/>
</div></div><br/></li>"
"<li><strong>Name the app which was launched by Municipal Corporation of Greater Mumbai (MCGM) to provide information about ICU beds and ventilator. </strong><br/>
1) ICUcheck<br/>
2) Aeroter<br/>
3) Mergence<br/>
4) Air-Venti<br/>
5) CountBeds<br/>
","-<strong>4) Air-Venti </strong><br/>
<strong>Explanation:</strong><br/>
Municipal Corporation of Greater Mumbai (MCGM), Maharashtra, has launched a mobile application “Air-Venti” developed by Octaware Technologies Limited in partnership with Probity Soft Pvt Ltd, which helps to provide information about availability of the Intensive Care Unit (ICU) beds and Ventilators.<br/>
</div></div><br/></li>"
"<li><strong>Mount Merapi is located in which country? </strong><br/>
1) Philippines<br/>
2) Bangladesh<br/>
3) Indonesia<br/>
4) Myanmar<br/>
5) Nepal<br/>
","-<strong>3) Indonesia </strong><br/>
<strong>Explanation:</strong><br/>
Indonesia’s Mount Merapi spews ash in new eruption. Alert status has already been raised since Indonesia’s 2,968-metre mountain last erupted in August 2019.<br/>
</div></div><br/></li>"
"<li><strong>Kithiganahalli Lake is located in which state? </strong><br/>
1) Tamil Nadu<br/>
2) Karnataka<br/>
3) Telangana<br/>
4) Kerala<br/>
5) Andhra Pradesh<br/>
","-<strong>2) Karnataka </strong><br/>
<strong>Explanation:</strong><br/>
The National Green Tribunal has imposed an interim penalty of ₹10 lakh on the Karnataka government over pollution in the Kithiganahalli Lake, near Bommasandra in Bengaluru, saying criminal offence is being committed by the authorities in not stopping the discharge of pollutants into water bodies.<br/>
</div></div><br/></li>"
"<li><strong>The municipal assembly of which country changed the name of the area containing the Senkaku Islands from “Tonoshiro” to “Tonoshiro Senkaku”? </strong><br/>
1) Philippines<br/>
2) Bangladesh<br/>
3) Indonesia<br/>
4) Myanmar<br/>
5) Japan<br/>
","-<strong>5) Japan </strong><br/>
<strong>Explanation:</strong><br/>
Recently, a local council in southern Japan has approved a bill to change the name of an area containing Senkaku Islands from Tonoshiro to Tonoshiro Senkaku. Senkaku Islands are known as the Diaoyus by China and Tiaoyutai by Taiwan. The islands are disputed with China and Taiwan.<br/>
</div></div><br/></li>"
"<li><strong>Who is the present president of China? </strong><br/>
1) Abe Shinzō<br/>
2) Moon Jae-in<br/>
3) Xi Jinping<br/>
4) Kim Jong-un<br/>
5) Prayut Chan-o-cha<br/>
","-<strong>3) Xi Jinping </strong><br/>
<strong>Explanation:</strong><br/>
Xi Jinping is the present president of China.<br/>
</div></div><br/></li>"
"<li><strong>Where is the HQ of Credit rating agency Moody’s located? </strong><br/>
1) Geneva<br/>
2) Beijing<br/>
3) Tokyo<br/>
4) Mumbai<br/>
5) New York<br/>
","-<strong>5) New York </strong><br/>
<strong>Explanation:</strong><br/>
Moody’s Corporation, often referred to as Moody’s, is an American business and financial services company. HQ – New York, US.<br/>
</div></div><br/></li>"
"<li><strong>‘NAVIC’ is navigation system of which country? </strong><br/>
1) China<br/>
2) Russia<br/>
3) India<br/>
4) United Nations<br/>
5) European Union<br/>
","-<strong>3) India </strong><br/>
<strong>Explanation:</strong><br/>
India has built its navigation system, the Indian Regional Navigation Satellite System (IRNSS) or NAVIC.<br/>
</div></div><br/></li>"
"<li><strong>India assured to reconstruct 56 schools in which country? </strong><br/>
1) Bhutan<br/>
2) Myanmar<br/>
3) Sri Lanka<br/>
4) Nepal<br/>
5) Bangladesh<br/>
","-<strong>4) Nepal </strong><br/>
<strong>Explanation:</strong><br/>
The Embassy of India and the Central Level Project Implementation Unit (CLPIU) of the Ministry of Education, Nepal signed 7 Memorandums of Understanding (MoUs) for re-building 56 higher secondary schools. Included areas in the MOU for the reconstruction of schools are located in Gorkha, Nuwakot, Dhading, Dolakha, Kavrepalanchowk, Ramechhap and Sindhupalchowk district of Nepal.<br/>
</div></div><br/></li>"
"<li><strong>Gairsain was declared as the summer capital of which state/UT? </strong><br/>
1) Uttarakhand<br/>
2) Jammu &amp; Kashmir<br/>
3) Haryana<br/>
4) Rajasthan<br/>
5) Andhra Pradesh<br/>
","-<strong>1) Uttarakhand </strong><br/>
<strong>Explanation:</strong><br/>
Uttarakhand Governor Baby Rani Maurya approved the declaration of Bhararisen(Gairsain) in Chamoli district as the state’s summer capital in compliance with the provisions of clause (3) of Article 348 of the Constitution of India. Dehradun (the largest city) will remain the winter capital.<br/>
</div></div><br/></li>"
"<li><strong>The Indo-Tibetan Border Police (ITBP) has operationalised 2 newly sanctioned twin commands at Chandigarh &amp; Guwahati recently. Where is HQ of ITBP located? </strong><br/>
1) New Delhi<br/>
2) Goa<br/>
3) Maharashtra<br/>
4) Arunachal Pradesh<br/>
5) Manipur<br/>
","-<strong>1) New Delhi </strong><br/>
<strong>Explanation:</strong><br/>
Due to the standoff between Indian and Chinese forces, the Indo-Tibetan Border Police (ITBP) has operationalised its newly sanctioned twin commands viz. western headquartered at Chandigarh and eastern at Guwahati to streamline operations, intelligence, deployment, and administrative movement of its troops along the 3,488 km-long Line of Actual Control (LAC) with China. The ITBP HQ located at New Delhi.<br/>
</div></div><br/></li>"
"<li><strong>India planned to launch its first coal trading platform ‘Coal exchange’. Who is the present coal minister? </strong><br/>
1) Mukhtar Abbas Naqvi<br/>
2) Mahendra Nath Pandey<br/>
3) Dharmendra Pradhan<br/>
4) Gajendra Singh Shekhawat<br/>
5) Pralhad Joshi<br/>
","-<strong>5) Pralhad Joshi </strong><br/>
<strong>Explanation:</strong><br/>
As India is the world’s second-largest producer of coal, it has decided to set up its first coal trading platform -a sort of ‘Coal exchange’, where a large number of sellers and buyers can get together to trade coal as a commodity. It is to be noted that the coal ministry is likely to initiate auctions of about 50 coal blocks for commercial coal mining on June 11, 2020. Pralhad Joshi is the present coal minister.<br/>
</div></div><br/></li>"
"<li><strong>World bank has granted Rs. 1950 cr to which state to combat COVID-19? </strong><br/>
1) Punjab<br/>
2) Maharashtra<br/>
3) West Bengal<br/>
4) Arunachal Pradesh<br/>
5) Gujarat<br/>
","-<strong>3) West Bengal </strong><br/>
<strong>Explanation:</strong><br/>
According to the Chief Minister (CM) of West Bengal Mamata Banerjee, the World Bank (WB) has granted loan worth of Rs. 1,950 crores to the state for tackling coronavirus (COVID-19) situation and developmental work.<br/>
</div></div><br/></li>"
